,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
10102,7.1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32
10103,4.1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,716
10104,5.6,0,0,0,0,0,0,6,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10105,5.2,0,0,0,0,5,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
10106,7.2,2,0,0,0,3,0,3,3,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10107,4.2,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10108,7.0,0,0,0,0,0,0,1,1,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10109,8.4,12,0,4,1,0,0,11,7,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10111,7.2,0,0,1,0,4,0,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
10114,7.1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
10115,7.2,0,0,2,6,0,3,0,1,4,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10117,5.2,0,0,0,0,0,0,0,0,0,10,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10118,7.6,1,0,2,0,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213
10119,4.5,0,0,0,0,0,0,0,0,18,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
10120,7.3,0,0,3,2,1,0,0,7,0,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
10124,7.1,2,0,0,0,2,1,0,2,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
10126,5.4,0,0,4,1,0,0,6,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
10127,6.4,0,0,0,3,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,716
10128,4.2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
10129,7.2,0,0,1,0,0,0,1,0,2,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10130,5.4,0,0,3,0,0,0,7,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,879
10131,6.1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10132,6.7,1,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
10133,6.2,1,0,0,0,0,5,5,0,8,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10134,5.1,1,0,0,0,0,0,1,2,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10135,3.8,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78
10136,5.6,0,0,1,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10139,6.7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213
10140,6.7,2,0,0,0,0,0,2,2,0,11,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10141,7.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
10142,5.5,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
10143,7.7,1,0,0,0,0,0,5,4,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10144,6.9,0,0,1,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
10145,6.1,0,0,0,0,0,0,2,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10146,6.0,0,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10147,7.0,0,0,3,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10148,8.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
10149,6.7,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10150,5.4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
10151,5.1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10152,7.5,0,0,2,0,0,0,8,3,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10153,6.7,0,0,5,0,1,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
10154,6.6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10155,7.1,2,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
10156,5.0,0,0,1,2,9,4,5,0,1,3,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10164,6.6,3,0,1,0,0,0,0,5,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10165,7.6,0,0,1,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
10166,7.9,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10167,6.7,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10168,7.0,3,0,8,0,3,2,2,10,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10169,5.2,0,0,0,0,0,0,3,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10170,4.0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10171,7.7,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10172,7.5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
10173,7.4,12,0,5,1,2,0,7,3,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
10174,3.8,3,5,0,0,1,1,5,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
10175,7.1,4,0,0,1,0,0,1,6,1,5,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10177,4.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
10178,4.3,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10179,7.3,0,0,0,6,9,0,2,8,1,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10187,8.0,8,0,1,1,4,1,1,3,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
10189,6.9,0,0,3,0,0,0,0,4,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
10190,6.5,0,0,0,2,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10191,6.7,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
10192,7.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10193,4.1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10194,5.2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10195,6.4,1,0,0,0,0,0,2,1,5,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
10196,6.5,0,0,2,0,0,0,8,1,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10197,5.1,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10198,6.5,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
10199,4.4,0,0,0,3,0,4,2,0,0,2,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10200,6.4,0,0,3,8,0,0,0,1,0,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10202,6.4,0,0,0,0,9,2,5,1,8,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10203,7.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10204,6.3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,879
10205,5.0,0,0,0,0,3,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
10206,6.9,1,0,3,0,4,2,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
10207,5.5,0,0,0,1,0,0,0,2,10,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10208,7.7,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10209,4.5,0,0,0,1,0,0,7,1,7,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10210,6.7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
10211,7.1,0,0,0,0,0,0,0,3,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10213,6.3,0,0,1,2,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10214,4.1,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10215,8.1,0,0,3,1,0,0,3,0,0,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
10217,7.3,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10218,7.0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
10219,6.3,3,0,0,0,1,3,7,0,12,0,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10220,7.4,6,0,2,1,1,0,1,7,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10221,4.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25
10222,6.2,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10223,5.5,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879
10225,5.5,0,0,6,3,1,10,4,2,9,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10227,5.2,0,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10229,5.0,0,0,0,1,0,0,0,7,0,2,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10233,7.5,0,0,5,0,0,0,2,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
10234,6.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
10235,6.7,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
10236,4.9,0,0,0,0,0,0,1,0,6,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10237,7.0,0,0,0,0,0,2,3,1,4,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10238,8.2,0,0,0,1,1,0,4,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
10240,3.7,0,0,0,1,0,0,1,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
10242,7.0,0,0,0,0,0,0,3,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10243,5.2,0,0,4,1,0,0,4,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10244,5.4,0,0,1,0,0,2,3,5,1,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10246,6.6,1,0,4,1,17,2,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
10248,5.6,0,0,0,0,0,0,5,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716
10249,5.0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10250,5.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32
10251,6.5,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
10252,7.4,2,0,2,0,4,1,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
10254,4.3,1,2,0,0,0,0,0,4,2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10255,6.5,0,0,0,0,0,0,0,1,6,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10256,7.7,0,0,0,0,5,0,3,0,3,0,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151
10259,5.5,0,0,0,0,0,0,1,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
10261,5.0,0,0,0,1,0,0,3,3,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879
10262,7.4,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
10263,7.3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10264,5.0,3,0,0,1,4,0,7,1,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178
10266,7.3,0,0,0,0,1,0,0,1,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10268,7.2,0,0,1,2,0,1,2,0,1,3,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10271,7.1,5,0,1,1,0,1,2,15,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10273,5.5,0,0,0,0,0,0,1,0,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10274,6.6,0,0,0,0,0,0,3,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
10275,4.1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10276,6.4,3,0,4,0,8,3,2,0,4,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10278,6.5,0,0,0,2,0,0,0,0,14,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10279,5.0,1,0,0,0,0,0,0,6,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10280,7.3,0,0,0,0,0,0,0,1,0,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10282,7.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10283,7.2,3,0,1,0,0,1,3,2,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10284,5.4,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213
10285,7.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
10286,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10287,7.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
10288,6.5,4,0,0,1,9,0,0,4,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10289,4.2,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10290,5.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10291,6.2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,879
10292,5.2,0,0,0,1,2,0,1,1,3,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
10293,6.7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
10294,8.0,0,0,2,0,17,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,313
10296,7.2,0,0,2,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
10297,7.1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151
10298,5.0,0,0,0,0,0,0,2,1,11,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10299,6.5,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
10300,6.5,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
10301,7.0,0,0,3,1,0,0,3,2,4,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10302,6.5,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
10303,5.5,0,0,2,0,1,0,0,10,0,5,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10304,5.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10305,7.2,0,0,3,0,4,0,5,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716
10306,3.7,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10307,4.1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879
10308,5.1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,313
10309,7.2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42
10310,5.2,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10311,6.9,0,0,3,1,4,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88
10313,5.2,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10314,5.4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10315,6.4,0,0,0,0,17,2,0,1,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10317,4.3,0,0,0,0,0,0,1,2,3,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10318,3.9,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10319,6.4,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
10320,6.5,2,0,0,1,0,1,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36
10321,5.2,0,0,0,0,0,0,8,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,716
10322,5.1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
10323,6.5,2,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10324,5.0,0,0,0,0,0,0,0,0,7,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10325,5.4,3,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10326,6.6,1,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
10327,5.1,0,0,0,0,0,0,3,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
10328,5.0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
10329,6.4,0,0,1,0,5,3,0,2,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,716
10330,5.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
10331,4.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140
10332,6.2,2,0,0,0,4,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,879
10334,6.4,0,0,0,2,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
10335,5.0,0,0,0,1,0,0,0,0,7,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
10336,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10337,7.2,0,0,0,0,1,0,3,4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
10338,7.4,3,0,2,0,1,4,4,3,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
10339,5.5,0,0,0,0,2,1,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
10343,5.6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10344,5.1,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44
10345,4.7,0,0,3,8,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10347,5.5,0,0,3,0,0,1,3,2,2,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
10348,6.1,1,0,6,1,1,10,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10350,7.1,18,0,0,1,0,0,15,4,3,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10351,7.3,0,0,2,0,0,2,5,4,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10352,5.6,0,0,0,2,3,0,1,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10355,5.4,0,0,0,0,2,0,0,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10357,4.0,0,0,0,0,0,2,0,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10358,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
10359,7.9,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
10360,6.2,2,0,0,0,0,0,5,4,2,0,14,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
10362,6.1,0,0,1,0,6,1,5,1,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10363,7.6,0,0,1,0,0,0,3,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10364,7.0,0,0,1,0,0,1,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
10365,7.1,5,0,3,2,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
10366,6.0,0,0,2,0,0,0,0,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
10367,6.4,2,0,2,1,15,3,3,6,0,0,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879
10368,6.7,1,0,1,0,0,3,3,0,3,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10369,6.4,0,0,3,8,0,0,6,4,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10371,6.5,3,0,1,2,0,5,3,0,1,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
10372,4.3,0,0,0,0,0,0,2,5,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10373,6.4,0,0,1,1,0,0,1,1,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
10374,5.0,0,0,0,0,0,0,0,3,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
10375,4.5,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
10376,7.7,2,0,10,1,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
