,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
2274,6.1,0,0,0,0,0,0,3,0,3,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
2275,7.0,3,0,1,2,0,0,0,3,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2276,6.7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174
2277,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2278,5.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2279,4.8,0,0,0,0,0,1,5,8,7,2,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2280,6.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2281,7.6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2282,7.2,1,0,0,1,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37
2283,6.2,0,0,0,0,0,1,2,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2284,5.2,0,0,0,2,0,0,3,5,1,3,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2285,6.2,0,0,0,0,0,0,5,3,0,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2286,5.4,0,0,4,1,4,2,4,2,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
2287,4.7,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
2288,7.0,0,0,0,0,0,0,2,1,15,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2289,4.3,0,0,0,0,0,0,0,0,7,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2290,7.0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2291,7.7,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
2292,6.2,0,0,0,0,0,0,3,0,0,1,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
2293,5.0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2294,7.0,0,0,1,0,0,0,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
2296,6.2,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2297,6.6,0,0,0,0,0,1,5,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2298,7.5,4,0,0,0,2,0,4,4,0,6,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2299,7.3,0,0,1,0,0,1,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,717
2300,6.5,0,0,3,0,0,2,0,3,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2301,4.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
2302,6.7,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2303,6.3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2304,7.2,1,0,0,0,0,0,5,0,0,0,5,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2305,7.1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,717
2306,8.1,0,0,2,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2307,6.4,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2308,6.4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
2309,4.5,0,0,0,0,1,0,3,3,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2310,4.3,0,0,0,0,2,0,0,4,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
2311,4.5,0,0,0,0,0,6,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2312,6.6,0,0,3,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213
2313,6.1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
2314,6.7,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2315,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2316,7.9,2,0,4,0,0,0,3,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2317,6.5,0,0,0,0,0,0,5,0,2,3,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2318,6.4,0,0,1,0,0,2,6,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
2319,5.5,0,0,0,0,0,0,0,5,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2320,7.4,0,0,0,1,1,0,2,5,0,2,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
2322,7.2,20,0,0,0,4,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2324,4.8,0,0,0,0,1,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2325,5.3,0,0,0,0,0,0,0,0,2,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2326,6.3,0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
2328,7.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41
2329,6.6,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
2330,6.6,4,0,1,0,1,0,1,0,5,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,314
2331,6.1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2332,6.1,0,0,0,0,2,2,2,3,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1042
2334,6.4,0,0,0,0,2,0,8,3,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2336,5.2,0,0,0,0,0,0,7,3,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2337,6.6,0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2338,6.5,0,0,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2339,6.7,5,0,2,3,0,2,7,0,2,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2340,5.6,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2341,5.4,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2342,5.5,0,0,0,0,0,2,2,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2343,7.2,9,0,0,1,0,0,5,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
2344,6.6,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2345,4.5,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
2346,6.3,0,0,0,1,0,0,5,0,1,5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2347,5.6,0,0,4,0,0,2,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2348,4.4,0,0,0,0,5,0,2,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,717
2349,4.2,0,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
2350,7.4,0,0,0,0,9,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,717
2351,5.1,0,0,2,1,2,8,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2353,7.7,0,0,0,1,0,0,11,4,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2354,7.7,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2355,6.4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2356,7.3,10,0,2,1,0,2,10,1,6,5,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89
2357,5.2,0,0,0,0,0,0,2,1,3,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2358,6.0,0,0,0,0,0,0,3,0,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
2359,6.5,3,0,2,2,0,1,1,1,0,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2360,5.1,1,0,0,0,0,0,1,2,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2361,4.4,0,0,1,0,2,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2363,7.2,1,0,0,1,0,0,5,0,3,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2364,7.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2365,3.9,0,0,0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2366,4.2,0,0,1,0,1,0,0,3,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,886
2368,4.6,0,0,0,0,1,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2369,5.4,0,0,0,0,0,0,7,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2370,6.5,0,0,0,0,1,0,1,9,1,3,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2372,6.0,7,0,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
2373,8.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2374,7.1,4,0,8,0,0,0,5,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
2375,4.2,0,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141
2376,7.9,17,0,8,2,4,2,6,1,15,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2378,5.5,0,0,0,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
2379,3.8,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
2380,7.3,0,0,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2381,4.4,1,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2382,7.4,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,717
2383,5.2,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2384,6.5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2385,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2386,6.2,0,0,1,0,1,1,0,3,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2387,5.5,0,0,0,0,0,0,0,2,7,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,717
2388,5.1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2389,7.2,2,0,0,1,0,0,3,5,1,3,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2390,4.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2391,6.7,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102
2392,5.4,0,0,1,1,1,0,3,7,2,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5177
2394,4.3,0,0,0,0,0,1,0,3,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2395,7.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31
2396,5.2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2397,6.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
2398,6.4,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37
2399,6.4,0,0,3,1,0,1,2,0,3,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2400,5.4,0,0,0,0,0,0,3,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2401,6.7,2,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43
2402,5.6,0,0,0,0,0,0,6,3,0,0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2403,6.6,0,0,0,0,0,0,4,0,4,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2404,6.6,0,0,0,0,0,1,3,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150
2405,5.6,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2406,6.7,2,0,1,1,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5177
2407,4.5,0,0,0,0,1,0,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2408,7.4,1,0,0,0,0,0,1,2,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141
2409,7.6,0,0,0,0,3,0,4,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2410,4.9,0,0,0,0,0,0,7,0,2,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2411,7.9,2,0,1,0,9,3,2,5,0,4,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
2415,7.0,0,0,0,0,0,0,3,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2416,6.1,0,0,0,0,1,0,5,3,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2418,7.2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
2419,5.1,0,0,0,0,0,0,0,4,4,5,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2420,4.7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141
2421,6.4,0,0,6,0,1,1,0,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5177
2422,5.0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77
2423,7.2,0,0,1,2,0,1,2,0,1,3,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2426,5.0,0,0,0,1,0,0,2,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2427,6.9,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5177
2428,6.4,0,0,1,0,0,0,5,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2429,8.3,0,0,5,0,0,0,2,3,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
2430,7.6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2431,4.8,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141
2432,6.5,0,0,1,2,6,0,6,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,886
2434,4.2,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1042
2435,6.7,0,0,0,0,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2436,4.6,0,0,1,0,0,0,4,5,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2437,3.7,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2438,7.0,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2439,5.5,0,0,0,0,4,2,0,2,4,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
2440,6.1,0,0,0,0,0,0,0,2,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
2441,7.1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2442,6.3,0,0,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2443,6.7,0,0,6,1,0,0,0,0,7,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
2444,3.8,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2445,6.5,0,0,1,0,1,10,0,0,0,14,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,886
2447,7.0,3,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2448,7.1,6,0,2,0,2,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,886
2450,6.9,4,0,3,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
2451,6.2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174
2452,6.8,1,0,1,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,717
2454,4.2,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2455,8.0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
2456,6.0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
2457,7.1,3,0,2,3,15,1,3,2,2,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2459,6.9,0,0,3,0,0,1,2,0,11,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2460,4.6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2461,3.7,0,0,0,0,0,0,1,0,10,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2462,7.3,0,0,1,1,0,0,8,2,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
2464,4.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2465,4.0,0,0,0,0,1,0,0,0,0,1,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,886
2466,3.8,0,0,0,0,0,1,0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1042
2468,5.6,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2469,6.5,0,0,2,0,0,2,1,0,0,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
2470,5.1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2471,5.4,0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
2472,4.7,0,0,0,0,0,0,0,1,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2473,6.6,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
2474,7.0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2475,7.3,0,0,0,0,1,0,0,0,3,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314
2476,6.6,0,0,0,0,0,0,4,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
2477,6.1,1,0,3,4,0,0,9,0,0,1,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24
2478,5.0,0,0,0,0,0,1,0,0,1,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
2479,6.1,4,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,717
2485,6.4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1042
2486,6.7,2,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213
2487,8.1,13,0,6,0,0,0,7,2,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2488,8.1,4,0,1,1,0,2,7,3,0,6,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5177
2489,6.6,3,0,1,0,0,1,1,4,0,5,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2490,6.7,0,0,0,0,0,0,6,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,886
2491,6.7,1,0,0,0,0,0,3,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2492,4.8,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,886
2493,5.1,1,0,0,0,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2494,8.0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2495,6.1,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174
2496,7.4,0,0,0,0,0,0,0,3,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2497,6.9,2,0,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
2498,7.2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
2499,6.6,0,0,0,0,4,0,0,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
2500,8.2,0,0,1,1,0,0,1,1,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,886
2501,6.4,0,0,0,1,0,1,0,1,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,717
2502,5.5,0,0,0,0,0,0,1,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,886
2503,5.4,0,0,2,0,0,4,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5177
2504,6.5,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213
2505,5.4,0,0,0,0,0,0,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5177
2506,7.6,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,717
2507,4.3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5177
2508,6.7,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5177
2509,6.5,0,0,2,1,0,2,3,10,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177
2510,6.2,1,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,886
2511,6.3,0,0,0,0,0,5,7,4,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5177
2512,5.0,0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150
2513,4.3,0,0,0,0,1,0,5,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5177
2514,7.2,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5177
